period,org_code,parent_org,org_name,type1_att,type2_att,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,type1_breach,type2_breach,other_breach,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,wait_12plus,type1_admissions,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,other_admissions,breach_rate,admission_rate,severe_wait_ratio,breached
MSitAE-NOVEMBER-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13455,0,4061,0,0,0,4740,0,0,0,0,0,946,153,4164,0,484,1189,0.35228539576365664,0.30947603121516165,0.01137123745819398,1
MSitAE-NOVEMBER-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9121,0,6396,360,0,1254,3152,0,646,92,0,0,327,771,1690,0,0,602,0.34557614296677996,0.18528670101962505,0.08453020502137923,1
MSitAE-NOVEMBER-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13057,0,0,240,0,0,4981,0,0,75,0,0,411,403,2716,0,0,2226,0.3814811978249215,0.20801102856705217,0.030864670291797503,1
MSitAE-NOVEMBER-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9857,0,11634,0,0,0,2621,0,10,0,0,0,56,0,4042,0,40,450,0.2659024043826722,0.41006391396976766,0.0,0
MSitAE-NOVEMBER-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20055,0,9846,1968,0,22,9733,0,5,446,0,0,1167,1228,3984,0,0,1937,0.4853153826975817,0.19865370231862378,0.0612316130640738,1
MSitAE-NOVEMBER-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9087,0,0,12,0,0,4072,0,0,4,0,0,518,526,3000,0,0,2023,0.4481126884560361,0.3301419610432486,0.05788489050291625,1
MSitAE-NOVEMBER-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9659,0,4715,0,0,0,5741,0,271,0,0,0,976,481,3693,0,0,2205,0.5943679469924423,0.38233771611968115,0.04979811574697174,1
MSitAE-NOVEMBER-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,10824,0,9784,0,0,0,6337,0,1381,0,0,0,1214,874,4644,0,0,1160,0.5854582409460458,0.42904656319290463,0.08074648928307465,1
MSitAE-NOVEMBER-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6927,0,2912,273,0,77,3572,0,107,88,0,1,745,498,1855,0,0,146,0.5156633463259709,0.26779269525046917,0.07189259419662192,1
MSitAE-NOVEMBER-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12214,0,3531,242,0,58,4689,0,96,38,0,1,1071,358,3302,0,101,1367,0.3839037170460128,0.27034550515801536,0.02931062714917308,1
MSitAE-NOVEMBER-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11799,3680,7326,0,0,487,4774,50,456,0,0,0,628,312,3907,0,0,1097,0.40461056021696756,0.3311297567590474,0.026442918891431477,1
MSitAE-NOVEMBER-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25692,985,17220,0,0,0,11813,58,1289,0,0,0,1139,1064,4448,2,59,1124,0.45979293165187607,0.17312782189008252,0.041413669624785925,1
MSitAE-NOVEMBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6277,0,0,0,0,0,1663,0,0,0,0,0,1,0,957,0,0,340,0.2649354787318783,0.15246136689501355,0.0,0
MSitAE-NOVEMBER-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8488,0,0,0,0,0,3715,0,0,0,0,0,785,131,2484,0,7,1733,0.43767672007540054,0.29264844486333647,0.015433553251649388,1
MSitAE-NOVEMBER-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8946,0,0,0,0,0,3391,0,0,0,0,0,612,16,1941,0,0,368,0.37905209031969594,0.2169684775318578,0.001788508830762352,1
MSitAE-NOVEMBER-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14664,0,10734,0,0,0,7608,0,1390,0,0,0,1166,795,4682,0,0,1369,0.5188216039279869,0.31928532460447356,0.05421440261865794,1
MSitAE-NOVEMBER-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8858,0,6963,0,0,396,4148,0,55,0,0,6,607,699,5656,0,0,492,0.4682772634906299,0.6385188530142244,0.07891171822081734,1
MSitAE-NOVEMBER-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6257,0,3351,20,0,3,2570,0,19,9,0,0,1028,1,1592,0,0,54,0.4107399712322199,0.2544350327633051,0.000159821000479463,1
MSitAE-NOVEMBER-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11520,314,1354,461,0,36,3620,0,99,73,0,0,381,652,2072,2,0,131,0.3142361111111111,0.1798611111111111,0.05659722222222222,1
MSitAE-NOVEMBER-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16379,1715,266,0,0,0,8610,278,19,0,0,0,381,387,4581,0,0,4498,0.5256731180169729,0.27968740460345565,0.023627816105989376,1
MSitAE-NOVEMBER-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8345,0,5293,589,0,159,3457,0,214,239,0,0,717,0,2069,0,0,553,0.4142600359496705,0.24793289394847215,0.0,1
MSitAE-NOVEMBER-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9838,758,2829,1451,0,792,4855,4,55,780,0,6,1441,58,3387,0,0,2649,0.49349461272616385,0.34427729213254726,0.005895507216914007,1
MSitAE-NOVEMBER-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10945,361,6330,0,0,0,6389,0,245,0,0,0,850,883,4655,0,0,1651,0.5837368661489265,0.42530835998172684,0.0806761078117862,1
MSitAE-NOVEMBER-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8295,0,3598,55,0,50,4308,0,170,19,0,1,512,585,2480,0,84,796,0.5193490054249548,0.29897528631705844,0.0705244122965642,1
MSitAE-NOVEMBER-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5970,0,3067,0,0,195,3101,0,29,0,0,1,303,693,1549,0,0,1491,0.519430485762144,0.25946398659966496,0.11608040201005025,1
MSitAE-NOVEMBER-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11076,2259,1332,904,24,0,4378,15,0,306,0,0,545,1,2477,0,0,368,0.3952690501986277,0.2236366919465511,9.028530155290719e-05,1
MSitAE-NOVEMBER-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9271,0,3242,560,0,0,3019,0,0,105,0,0,574,689,2709,0,0,801,0.3256390896343436,0.29220148851256605,0.07431776507388631,1
MSitAE-NOVEMBER-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,6522,0,0,0,0,0,2458,0,0,0,0,0,2,52,1196,0,0,151,0.3768782582030052,0.18337933149340693,0.007973014412756822,1
MSitAE-NOVEMBER-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10740,777,7075,0,0,0,4483,29,253,0,0,0,144,75,2255,0,0,264,0.41741154562383614,0.2099627560521415,0.006983240223463687,1
MSitAE-NOVEMBER-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12714,1760,2407,1737,0,147,5265,0,5,579,0,1,1032,0,4782,114,14,4342,0.41411042944785276,0.3761208117036338,0.0,1
MSitAE-NOVEMBER-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,12424,1139,9388,566,0,0,5856,231,492,0,0,0,962,113,2638,0,0,543,0.4713457823567289,0.21233097231165488,0.009095299420476497,1
MSitAE-NOVEMBER-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26244,2817,11453,3394,456,1013,13551,87,850,1707,9,115,4172,263,5795,131,167,445,0.5163465935070873,0.2208123761621704,0.010021338210638622,1
MSitAE-NOVEMBER-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16762,106,5926,120,0,84,7212,0,396,2,0,0,2286,736,3492,0,153,897,0.43025891898341484,0.20832836177067177,0.04390884142703735,1
MSitAE-NOVEMBER-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13834,0,15339,0,0,0,7833,0,369,0,0,0,753,557,6245,0,0,316,0.5662136764493277,0.4514240277576984,0.0402631198496458,1
MSitAE-OCTOBER-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7453,0,2880,0,0,72,4423,0,43,0,0,9,605,636,2615,0,0,1171,0.5934523010868107,0.3508654233194687,0.08533476452435261,1
MSitAE-OCTOBER-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10996,0,0,0,0,0,4244,0,0,0,0,0,579,582,3052,0,0,912,0.3859585303746817,0.2775554747180793,0.05292833757730084,1
MSitAE-OCTOBER-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15686,0,0,0,0,0,5137,0,0,0,0,0,1329,3,3198,0,0,316,0.32748948106591863,0.20387606783118706,0.00019125334693357134,1
MSitAE-OCTOBER-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4608,0,0,75,0,45,2299,0,0,0,0,0,220,252,918,0,0,251,0.4989149305555556,0.19921875,0.0546875,1
MSitAE-OCTOBER-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5106,0,2425,0,0,0,2859,0,208,0,0,0,253,717,1730,0,0,1558,0.5599294947121034,0.33881707794751276,0.14042303172737955,1
MSitAE-OCTOBER-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16042,1858,8708,551,0,0,8082,81,339,114,0,0,2014,1021,5136,0,0,3252,0.5038025183892283,0.3201595810996135,0.06364543074429622,1
MSitAE-OCTOBER-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8854,0,6531,0,0,435,4323,0,40,0,0,1,653,859,5610,0,0,497,0.4882538965439349,0.63361192681274,0.09701829681499886,1
MSitAE-OCTOBER-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11338,0,0,0,0,0,2134,0,0,0,0,0,229,26,1843,0,0,370,0.18821661668724643,0.16255071441171282,0.0022931733991885693,0
MSitAE-OCTOBER-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23210,1062,11372,0,0,0,11292,1,135,0,0,0,2018,259,6400,0,0,108,0.4865144334338647,0.2757432141318397,0.01115898319689789,1
MSitAE-OCTOBER-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,11010,1194,3747,0,0,0,4402,0,287,0,0,0,323,347,4054,805,0,2106,0.39981834695731155,0.3682107175295186,0.031516802906448683,1
MSitAE-OCTOBER-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9029,0,0,42,0,0,3373,0,0,0,0,0,511,0,3045,0,0,559,0.37357403920699966,0.3372466496843504,0.0,1
MSitAE-OCTOBER-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9227,0,0,0,0,0,3451,0,0,0,0,0,788,24,2005,0,0,390,0.3740110545139265,0.21729706296737836,0.002601062100357646,1
MSitAE-OCTOBER-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7574,0,1382,0,0,0,3200,0,0,0,0,0,637,444,1714,0,0,509,0.4224980195405334,0.2263005017163982,0.05862160021124901,1
MSitAE-OCTOBER-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7823,0,650,31,0,0,2997,0,0,0,0,0,511,512,1885,0,0,375,0.38310111210533043,0.24095615492777706,0.06544803783714688,1
MSitAE-OCTOBER-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6115,1155,123,175,0,0,2555,0,0,31,0,0,459,270,1429,0,0,152,0.4178250204415372,0.23368765331152902,0.044153720359771054,1
MSitAE-OCTOBER-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25876,2943,11962,3669,534,887,12120,75,632,1631,20,90,4129,278,5939,136,173,457,0.46838769516153966,0.22951769979904157,0.010743546143144227,1
MSitAE-OCTOBER-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16097,2388,0,0,0,0,5977,232,0,0,0,0,1286,440,5485,12,0,1522,0.3713114244890352,0.3407467229918618,0.027334285891781076,1
MSitAE-OCTOBER-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6217,0,3264,388,0,139,2976,0,12,143,0,0,397,149,2091,0,0,1249,0.4786874698407592,0.3363358533054528,0.023966543348882097,1
MSitAE-OCTOBER-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7198,0,8157,0,0,0,3440,0,271,0,0,0,264,421,2347,0,199,288,0.47791053070297307,0.3260627952208947,0.05848846901917199,1
MSitAE-OCTOBER-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5070,0,900,330,0,15,1663,0,0,76,0,0,430,52,1145,0,0,331,0.3280078895463511,0.22583826429980275,0.010256410256410256,1
MSitAE-OCTOBER-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6749,0,1170,0,0,0,2652,0,0,0,0,0,328,95,2041,0,0,317,0.3929471032745592,0.30241517261816564,0.014076159431026818,1
MSitAE-OCTOBER-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12497,1243,0,266,0,0,4456,124,0,94,0,0,382,16,4045,3,0,1653,0.35656557573817715,0.3236776826438345,0.001280307273745699,1
MSitAE-OCTOBER-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12732,0,5002,0,0,0,5066,0,0,0,0,0,313,692,1333,0,0,95,0.3978950675463399,0.10469682689286837,0.05435124096764059,1
MSitAE-OCTOBER-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9809,0,8514,343,0,0,3879,0,120,0,0,0,1465,0,1913,0,0,229,0.39545315526557245,0.19502497706188193,0.0,1
MSitAE-OCTOBER-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5637,0,0,0,0,0,1136,0,0,0,0,0,0,0,1122,0,0,157,0.20152563420259004,0.19904204364023417,0.0,0
MSitAE-OCTOBER-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8389,0,2053,0,0,520,4590,0,0,0,0,0,502,171,2311,0,0,398,0.5471450709262129,0.27547979496960306,0.02038383597568244,1
MSitAE-OCTOBER-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6465,0,3343,18,0,2,3128,0,26,8,0,0,1151,3,1648,0,0,59,0.48383604021655063,0.2549110595514308,0.0004640371229698376,1
MSitAE-OCTOBER-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13764,0,0,389,0,0,3880,0,0,0,0,0,469,188,1490,0,0,291,0.2818947980238303,0.10825341470502761,0.013658820110433014,0
MSitAE-OCTOBER-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9335,0,3143,180,0,755,2974,0,77,14,0,72,527,387,3280,0,30,1010,0.31858596679164436,0.3513658275307981,0.041456882699517944,1
MSitAE-OCTOBER-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18434,0,2087,735,0,164,3668,0,2,79,0,0,887,168,5145,0,0,953,0.19898014538353043,0.2791038298795704,0.009113594445047196,0
MSitAE-OCTOBER-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8674,0,7607,0,0,826,3662,0,145,0,0,0,966,27,4424,0,0,604,0.422181231265852,0.5100299746368457,0.003112750749365921,1
MSitAE-OCTOBER-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13269,0,5778,228,0,10,6573,0,72,89,0,0,786,487,3335,0,0,943,0.49536513678498756,0.25133770442384507,0.03670208757253749,1
MSitAE-OCTOBER-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10608,0,2459,0,0,0,6001,0,244,0,0,0,461,1060,3261,0,208,2262,0.5657051282051282,0.30740950226244346,0.09992458521870287,1
MSitAE-OCTOBER-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12481,1230,6020,553,0,1411,5966,44,284,274,0,59,925,2,4875,11,0,1509,0.4780065699863793,0.3905937024276901,0.00016024357022674467,1
MSitAE-OCTOBER-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13526,0,4825,0,0,0,5454,0,0,0,0,0,898,214,4188,4,0,2535,0.40322342155847996,0.3096259056631672,0.015821381043915422,1
MSitAE-OCTOBER-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13495,0,14954,0,0,0,7150,0,100,0,0,0,691,674,6502,0,0,293,0.5298258614301593,0.4818080770655798,0.04994442386068915,1
MSitAE-OCTOBER-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9611,1056,3218,0,0,0,2598,0,0,0,0,0,754,62,2692,0,39,1456,0.2703152637602747,0.2800957236499844,0.006450941629382999,0
MSitAE-OCTOBER-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31183,0,5670,4,0,1,10649,0,274,3,0,0,3190,40,9034,0,228,1274,0.3415001763781548,0.2897091363884168,0.001282750216464099,1
MSitAE-OCTOBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6235,0,6588,0,0,0,3739,0,63,0,0,0,468,13,2080,0,0,100,0.5996792301523657,0.33360064153969526,0.0020850040096230954,1
MSitAE-OCTOBER-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,10098,0,4486,23,0,151,3507,0,285,7,0,0,1168,100,4238,0,0,737,0.3472964943553179,0.4196870667458903,0.009902951079421667,1
MSitAE-OCTOBER-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17574,0,7443,449,0,0,6758,0,147,78,0,0,610,393,7520,0,7,720,0.3845453510868328,0.4279048594514624,0.022362581085694777,1
MSitAE-OCTOBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5891,0,0,0,0,0,1058,0,0,0,0,0,0,0,951,0,0,336,0.1795959938889832,0.16143269393990833,0.0,0
MSitAE-OCTOBER-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11390,397,6558,0,0,0,6641,0,240,0,0,0,969,785,4848,0,0,1624,0.5830553116769096,0.4256365232660228,0.06892010535557506,1
MSitAE-OCTOBER-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6010,243,0,439,0,0,2557,0,0,0,0,0,509,212,1591,0,0,543,0.4254575707154742,0.26472545757071547,0.035274542429284524,1
MSitAE-OCTOBER-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4852,0,334,353,0,34,420,0,0,31,0,0,7,0,1148,0,0,143,0.08656224237427865,0.23660346248969497,0.0,0
MSitAE-OCTOBER-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8699,0,5036,532,0,179,3453,0,127,202,0,0,758,0,2139,0,0,469,0.39694217726175424,0.2458903322220945,0.0,1
MSitAE-OCTOBER-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6319,0,11920,0,0,0,3890,0,855,0,0,0,565,689,2354,0,46,1313,0.6156037347681595,0.3725272986231999,0.10903623991137838,1
MSitAE-OCTOBER-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11235,0,5746,229,0,280,5553,0,123,95,0,12,676,573,2846,0,20,406,0.49425901201602135,0.2533155318202047,0.05100133511348465,1
MSitAE-OCTOBER-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12376,0,4635,1180,0,75,5046,0,5,409,0,0,1712,109,4090,0,0,2289,0.4077246283128636,0.33047834518422753,0.008807369101486748,1
MSitAE-OCTOBER-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13787,540,8450,755,0,547,7662,0,83,381,0,22,998,1126,5134,0,0,3897,0.5557409153550447,0.3723797780517879,0.08167113947921956,1
MSitAE-OCTOBER-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9604,154,5208,0,0,0,4906,0,106,0,0,0,577,718,2947,0,0,1484,0.5108288213244482,0.30685131195335275,0.07476051645147855,1
MSitAE-OCTOBER-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12224,837,6415,0,0,0,5748,157,229,0,0,0,102,39,1854,33,120,586,0.47022251308900526,0.15166884816753926,0.0031904450261780104,1
MSitAE-OCTOBER-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13180,0,8034,105,0,774,4103,0,84,18,0,0,984,553,5950,0,0,957,0.31130500758725344,0.45144157814871017,0.04195751138088012,1
MSitAE-OCTOBER-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,9228,0,2817,422,0,346,4461,0,0,0,0,0,582,475,1905,0,0,339,0.4834200260078023,0.2064369310793238,0.05147377546597313,1
MSitAE-OCTOBER-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11331,0,3867,0,0,0,3976,0,18,0,0,0,678,168,3152,0,0,433,0.35089577265907684,0.27817491836554586,0.014826581943341277,1
MSitAE-OCTOBER-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9056,0,1685,317,0,26,4164,0,46,77,0,0,776,725,2430,0,0,776,0.45980565371024734,0.2683303886925795,0.08005742049469965,1
MSitAE-OCTOBER-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4690,376,1679,134,0,0,2061,0,0,61,0,0,483,3,1412,0,0,1040,0.4394456289978678,0.30106609808102347,0.0006396588486140725,1
MSitAE-OCTOBER-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35181,336,1655,14,0,218,13653,0,18,5,0,5,2234,2232,11498,0,0,7137,0.38807879253005884,0.32682413802904975,0.06344333589153237,1
MSitAE-OCTOBER-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20565,0,9671,1830,0,32,9532,0,1,437,0,0,970,1095,4166,0,1,2043,0.46350595672258693,0.2025771942620958,0.05324580598103574,1
MSitAE-OCTOBER-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10318,0,0,0,0,0,3390,0,0,0,0,0,465,385,2878,0,0,584,0.32855204496995544,0.27893002519868193,0.03731343283582089,1
MSitAE-OCTOBER-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4918,0,11890,0,0,0,2682,0,39,0,0,0,228,3,1760,0,543,2470,0.5453436356242375,0.3578690524603497,0.0006100040666937779,1
MSitAE-OCTOBER-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9919,0,4728,0,0,0,5907,0,107,0,0,0,963,575,3652,0,0,2344,0.5955237423127331,0.3681822764391572,0.05796955338239742,1
